word1 word2 word1 => word2
elephant herbivore True
elephant mammal True
elephant vertebrate True
fox animal True
fox beast True
fox canine True
fox carnivore True
fox chordate True
fox creature True
fox mammal True
fox predator True
fox vertebrate True
giraffe animal True
giraffe beast True
giraffe chordate True
giraffe creature True
giraffe herbivore True
giraffe mammal True
giraffe ungulate True
giraffe vertebrate True
goat animal True
goat beast True
goat chordate True
goat creature True
goat food True
goat herbivore True
goat mammal True
goat ruminant True
goat ungulate True
goat vertebrate True
gorilla animal True
gorilla ape True
gorilla beast True
gorilla chordate True
gorilla creature True
gorilla mammal True
gorilla primate True
gorilla vertebrate True
horse animal True
horse beast True
horse chordate True
horse creature True
horse herbivore True
horse mammal True
horse ungulate True
horse vertebrate True
lion animal True
lion beast True
lion carnivore True
lion chordate True
lion creature True
lion feline True
lion mammal True
lion predator True
lion vertebrate True
pig animal True
pig beast True
pig chordate True
pig creature True
pig mammal True
pig swine True
pig ungulate True
pig vertebrate True
rabbit animal True
rabbit beast True
rabbit chordate True
rabbit creature True
rabbit food True
rabbit herbivore True
rabbit mammal True
rabbit pet True
rabbit vertebrate True
rat animal True
rat beast True
rat chordate True
rat creature True
rat mammal True
rat rodent True
rat vertebrate True
sheep animal True
sheep beast True
sheep chordate True
sheep creature True
sheep herbivore True
sheep mammal True
sheep ruminant True
sheep ungulate True
sheep vertebrate True
squirrel animal True
squirrel beast True
squirrel chordate True
squirrel creature True
squirrel mammal True
squirrel rodent True
squirrel vertebrate True
tiger animal True
tiger beast True
tiger carnivore True
tiger chordate True
tiger creature True
tiger feline True
tiger mammal True
tiger predator True
tiger vertebrate True
ant animal True
ant arthropod True
ant bug True
ant creature True
ant insect True
ant invertebrate True
beetle animal True
beetle arthropod True
beetle bug True
beetle creature True
beetle insect True
beetle invertebrate True
butterfly animal True
butterfly arthropod True
butterfly creature True
butterfly insect True
butterfly invertebrate True
cockroach animal True
cockroach arthropod True
cockroach bug True
cockroach creature True
cockroach insect True
cockroach invertebrate True
cockroach pest True
grasshopper animal True
grasshopper arthropod True
grasshopper bug True
grasshopper creature True
grasshopper insect True
grasshopper invertebrate True
hornet animal True
hornet arthropod True
hornet creature True
hornet insect True
hornet invertebrate True
moth animal True
moth arthropod True
moth creature True
moth insect True
moth invertebrate True
wasp animal True
wasp arthropod True
wasp creature True
wasp insect True
wasp invertebrate True
cello artefact True
cello artifact True
cello device True
cello instrument True
cello object True
clarinet artefact True
clarinet artifact True
clarinet device True
clarinet instrument True
clarinet object True
clarinet woodwind True
flute artefact True
flute artifact True
flute device True
flute instrument True
flute object True
flute woodwind True
guitar artefact True
guitar artifact True
guitar device True
guitar instrument True
guitar object True
piano artefact True
piano artifact True
piano device True
piano furniture True
piano instrument True
saxophone artefact True
saxophone artifact True
saxophone device True
saxophone instrument True
saxophone object True
saxophone woodwind True
trumpet artefact True
trumpet artifact True
trumpet device True
trumpet instrument True
trumpet object True
trumpet woodwind True
violin artefact True
violin artifact True
violin device True
violin instrument True
violin object True
axe artefact True
axe artifact True
axe cutlery True
axe implement True
axe object True
axe tool True
axe utensil True
axe weapon True
chisel artefact True
chisel artifact True
chisel implement True
chisel object True
chisel tool True
chisel utensil True
corkscrew artefact True
corkscrew artifact True
corkscrew device True
corkscrew implement True
corkscrew kitchenware True
corkscrew object True
corkscrew opener True
corkscrew tool True
corkscrew utensil True
fork artefact True
fork artifact True
fork cutlery True
fork kitchenware True
fork object True
fork tableware True
fork tool True
fork utensil True
hammer artefact True
hammer artifact True
hammer implement True
hammer object True
hammer tool True
hammer utensil True
hatchet artefact True
hatchet artifact True
hatchet cutlery True
hatchet implement True
hatchet object True
hatchet tool True
hatchet utensil True
hatchet weapon True
knife artefact True
knife artifact True
knife cutlery True
knife implement True
knife kitchenware True
knife tableware True
knife tool True
knife utensil True
knife weapon True
rake artefact True
rake artifact True
rake implement True
rake object True
rake tool True
rake utensil True
saw artefact True
saw artifact True
saw implement True
saw object True
saw tool True
saw utensil True
screwdriver artefact True
screwdriver artifact True
screwdriver implement True
screwdriver object True
screwdriver tool True
screwdriver utensil True
shovel artefact True
shovel artifact True
shovel implement True
shovel object True
shovel tool True
shovel utensil True
sieve artefact True
sieve artifact True
sieve filter True
sieve implement True
sieve kitchenware True
sieve object True
sieve tool True
sieve utensil True
spade artefact True
spade artifact True
spade implement True
spade object True
spade tool True
spade utensil True
spoon artefact True
spoon artifact True
spoon container True
spoon cutlery True
spoon kitchenware True
spoon object True
spoon tableware True
spoon tool True
spoon utensil True
wrench artefact True
wrench artifact True
wrench implement True
wrench object True
wrench tool True
wrench utensil True
acacia plant True
acacia tree True
birch plant True
birch tree True
cedar conifer True
cedar evergreen True
cedar gymnosperm True
cedar plant True
cedar tree True
cypress conifer True
cypress evergreen True
cypress gymnosperm True
cypress plant True
cypress tree True
elm plant True
elm tree True
oak plant True
oak tree True
pine conifer True
pine evergreen True
pine gymnosperm True
pine plant True
pine tree True
poplar angiosperm True
poplar plant True
poplar tree True
willow plant True
willow tree True
beet food True
beet produce True
beet root True
beet vegetable True
beet veggie True
broccoli food True
broccoli produce True
broccoli vegetable True
broccoli veggie True
cabbage food True
cabbage produce True
cabbage vegetable True
cabbage veggie True
carrot food True
carrot produce True
carrot root True
carrot vegetable True
carrot veggie True
cauliflower food True
cauliflower produce True
cauliflower vegetable True
cauliflower veggie True
celery food True
celery herb True
celery produce True
celery vegetable True
celery veggie True
corn cereal True
corn food True
corn grain True
corn produce True
corn vegetable True
corn veggie True
cucumber food True
cucumber produce True
cucumber vegetable True
cucumber veggie True
garlic food True
garlic produce True
garlic seasoning True
garlic spice True
garlic vegetable True
garlic veggie True
lettuce food True
lettuce produce True
lettuce vegetable True
lettuce veggie True
onion food True
onion produce True
onion vegetable True
onion veggie True
parsley food True
parsley herb True
parsley produce True
parsley seasoning True
parsley vegetable True
parsley veggie True
potato food True
potato produce True
potato tuber True
potato vegetable True
potato veggie True
radish food True
radish produce True
radish root True
radish vegetable True
radish veggie True
spinach food True
spinach produce True
spinach vegetable True
spinach veggie True
turnip food True
turnip produce True
turnip root True
turnip vegetable True
turnip veggie True
ambulance artefact True
ambulance artifact True
ambulance conveyance True
ambulance transport True
ambulance vehicle True
battleship artefact True
battleship artifact True
battleship craft True
battleship ship True
battleship vehicle True
battleship vessel True
battleship warship True
battleship watercraft True
bomber aeroplane True
bomber aircraft True
bomber airplane True
bomber artefact True
bomber artifact True
bomber conveyance True
bomber craft True
bomber plane True
bomber transport True
bomber vehicle True
bomber warplane True
bus artefact True
bus artifact True
bus conveyance True
bus transport True
bus vehicle True
car artefact True
car artifact True
car conveyance True
car transport True
car vehicle True
ferry artefact True
ferry artifact True
ferry boat True
ferry craft True
ferry vehicle True
ferry vessel True
ferry watercraft True
fighter aeroplane True
fighter aircraft True
fighter airplane True
fighter artefact True
fighter artifact True
fighter conveyance True
fighter craft True
fighter plane True
fighter transport True
fighter vehicle True
fighter warplane True
frigate artefact True
frigate artifact True
frigate craft True
frigate ship True
frigate vehicle True
frigate vessel True
frigate warship True
frigate watercraft True
glider aircraft True
glider artefact True
glider artifact True
glider conveyance True
glider craft True
glider transport True
glider vehicle True
helicopter aircraft True
helicopter artefact True
helicopter artifact True
helicopter conveyance True
helicopter craft True
helicopter transport True
helicopter vehicle True
jet aeroplane True
jet aircraft True
jet airplane True
jet artefact True
jet artifact True
jet conveyance True
jet craft True
jet plane True
jet transport True
jet vehicle True
motorcycle artefact True
motorcycle artifact True
motorcycle conveyance True
motorcycle transport True
motorcycle vehicle True
scooter artefact True
scooter artifact True
scooter conveyance True
scooter transport True
scooter vehicle True
tanker artefact True
tanker artifact True
tanker craft True
tanker ship True
tanker vehicle True
tanker vessel True
tanker watercraft True
train artefact True
train artifact True
train conveyance True
train transport True
train vehicle True
truck artefact True
truck artifact True
truck conveyance True
truck transport True
truck vehicle True
van artefact True
van artifact True
van conveyance True
van transport True
van vehicle True
yacht artefact True
yacht artifact True
yacht boat True
yacht craft True
yacht vehicle True
yacht vessel True
yacht watercraft True
carp animal True
carp chordate True
carp creature True
carp fish True
carp food True
carp seafood True
carp vertebrate True
catfish animal True
catfish chordate True
catfish creature True
catfish fish True
catfish food True
catfish seafood True
catfish vertebrate True
cod animal True
cod chordate True
cod creature True
cod fish True
cod food True
cod seafood True
cod vertebrate True
dolphin animal True
dolphin cetacean True
dolphin chordate True
dolphin creature True
dolphin mammal True
dolphin vertebrate True
goldfish animal True
goldfish chordate True
goldfish creature True
goldfish fish True
goldfish pet True
goldfish vertebrate True
herring animal True
herring chordate True
herring creature True
herring fish True
herring food True
herring seafood True
herring vertebrate True
mackerel animal True
mackerel chordate True
mackerel creature True
mackerel fish True
mackerel food True
mackerel seafood True
mackerel vertebrate True
salmon animal True
salmon chordate True
salmon creature True
salmon fish True
salmon food True
salmon seafood True
salmon vertebrate True
trout animal True
trout chordate True
trout creature True
trout fish True
trout food True
trout seafood True
trout vertebrate True
tuna animal True
tuna chordate True
tuna creature True
tuna fish True
tuna food True
tuna seafood True
tuna vertebrate True
whale animal True
whale cetacean True
whale chordate True
whale creature True
whale food True
whale mammal True
whale seafood True
whale vertebrate True
bomb arm True
bomb artefact True
bomb artifact True
bomb device True
bomb implement True
bomb object True
bomb weapon True
cannon arm True
cannon artefact True
cannon artifact True
cannon device True
cannon gun True
cannon implement True
cannon object True
cannon weapon True
dagger arm True
dagger artefact True
dagger artifact True
dagger device True
dagger implement True
dagger object True
dagger weapon True
grenade arm True
grenade artefact True
grenade artifact True
grenade device True
grenade implement True
grenade object True
grenade weapon True
gun arm True
gun artefact True
gun artifact True
gun device True
gun implement True
gun object True
gun weapon True
missile arm True
missile artefact True
missile artifact True
missile device True
missile implement True
missile object True
missile rocket True
missile vehicle True
missile weapon True
musket arm True
musket artefact True
musket artifact True
musket device True
musket firearm True
musket gun True
musket implement True
musket object True
musket weapon True
pistol arm True
pistol artefact True
pistol artifact True
pistol device True
pistol firearm True
pistol gun True
pistol implement True
pistol object True
pistol weapon True
revolver arm True
revolver artefact True
revolver artifact True
revolver device True
revolver firearm True
revolver gun True
revolver implement True
revolver object True
revolver pistol True
revolver weapon True
rifle arm True
rifle artefact True
rifle artifact True
rifle device True
rifle firearm True
rifle gun True
rifle implement True
rifle object True
rifle weapon True
spear arm True
spear artefact True
spear artifact True
spear device True
spear implement True
spear object True
spear weapon True
sword arm True
sword artefact True
sword artifact True
sword device True
sword implement True
sword object True
sword weapon True
